study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_name	library_layout	library_strategy	library_source	experiment_title	study_title	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy	sample_alias	sample_title
PRJEB30958	SAMEA5242914	ERS3050316	ERX3151536	ERR3090709	9606	Homo sapiens	Illumina HiSeq 2500	S42_T5	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090709/ERR3090709.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090709/ERR3090709.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090709/mirs_214_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090709/mirs_214_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090709	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090709			mirs_214	classifiedReads
PRJEB30958	SAMEA5242915	ERS3050317	ERX3151537	ERR3090710	9606	Homo sapiens	Illumina HiSeq 2500	S42_T6	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090710/ERR3090710.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090710/ERR3090710.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090710/mirs_215_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090710/mirs_215_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090710	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090710			mirs_215	classifiedReads
PRJEB30958	SAMEA5242916	ERS3050318	ERX3151538	ERR3090711	9606	Homo sapiens	Illumina HiSeq 2500	S43_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090711/ERR3090711.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090711/ERR3090711.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090711/mirs_216_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090711/mirs_216_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090711	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090711			mirs_216	classifiedReads
PRJEB30958	SAMEA5242917	ERS3050319	ERX3151539	ERR3090712	9606	Homo sapiens	Illumina HiSeq 2500	S43_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090712/ERR3090712.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090712/ERR3090712.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090712/mirs_217_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090712/mirs_217_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090712	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090712			mirs_217	classifiedReads
PRJEB30958	SAMEA5242919	ERS3050320	ERX3151540	ERR3090713	9606	Homo sapiens	Illumina HiSeq 2500	S43_T2	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090713/ERR3090713.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090713/ERR3090713.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090713/mirs_218_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090713/mirs_218_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090713	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090713			mirs_218	classifiedReads
PRJEB30958	SAMEA5242920	ERS3050321	ERX3151541	ERR3090714	9606	Homo sapiens	Illumina HiSeq 2500	S43_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090714/ERR3090714.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090714/ERR3090714.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090714/mirs_219_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090714/mirs_219_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090714	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090714			mirs_219	classifiedReads
PRJEB30958	SAMEA5242921	ERS3050322	ERX3151542	ERR3090715	9606	Homo sapiens	Illumina HiSeq 2500	S44_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090715/ERR3090715.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090715/ERR3090715.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090715/mirs_220_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090715/mirs_220_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090715	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090715			mirs_220	classifiedReads
PRJEB30958	SAMEA5242922	ERS3050323	ERX3151543	ERR3090716	9606	Homo sapiens	Illumina HiSeq 2500	S45_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090716/ERR3090716.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090716/ERR3090716.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090716/mirs_221_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090716/mirs_221_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090716	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090716			mirs_221	classifiedReads
PRJEB30958	SAMEA5242923	ERS3050324	ERX3151544	ERR3090717	9606	Homo sapiens	Illumina HiSeq 2500	S45_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090717/ERR3090717.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090717/ERR3090717.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090717/mirs_222_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090717/mirs_222_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090717	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090717			mirs_222	classifiedReads
PRJEB30958	SAMEA5242924	ERS3050325	ERX3151545	ERR3090718	9606	Homo sapiens	Illumina HiSeq 2500	S45_T2	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090718/ERR3090718.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090718/ERR3090718.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090718/mirs_223_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090718/mirs_223_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090718	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090718			mirs_223	classifiedReads
PRJEB30958	SAMEA5242925	ERS3050326	ERX3151546	ERR3090719	9606	Homo sapiens	Illumina HiSeq 2500	S45_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090719/ERR3090719.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090719/ERR3090719.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090719/mirs_224_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090719/mirs_224_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090719	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090719			mirs_224	classifiedReads
PRJEB30958	SAMEA5242926	ERS3050327	ERX3151547	ERR3090720	9606	Homo sapiens	Illumina HiSeq 2500	S45_T4	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090720/ERR3090720.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090720/ERR3090720.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090720/mirs_225_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090720/mirs_225_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090720	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090720			mirs_225	classifiedReads
PRJEB30958	SAMEA5242927	ERS3050328	ERX3151548	ERR3090721	9606	Homo sapiens	Illumina HiSeq 2500	S46_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090721/ERR3090721.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090721/ERR3090721.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090721/mirs_227_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090721/mirs_227_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090721	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090721			mirs_227	classifiedReads
PRJEB30958	SAMEA5242928	ERS3050329	ERX3151549	ERR3090722	9606	Homo sapiens	Illumina HiSeq 2500	S46_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090722/ERR3090722.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090722/ERR3090722.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090722/mirs_228_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090722/mirs_228_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090722	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090722			mirs_228	classifiedReads
PRJEB30958	SAMEA5242929	ERS3050330	ERX3151550	ERR3090723	9606	Homo sapiens	Illumina HiSeq 2500	S47_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090723/ERR3090723.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090723/ERR3090723.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090723/mirs_229_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090723/mirs_229_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090723	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090723			mirs_229	classifiedReads
PRJEB30958	SAMEA5242930	ERS3050331	ERX3151551	ERR3090724	9606	Homo sapiens	Illumina HiSeq 2500	S47_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090724/ERR3090724.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090724/ERR3090724.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090724/mirs_230_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090724/mirs_230_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090724	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090724			mirs_230	classifiedReads
PRJEB30958	SAMEA5242931	ERS3050332	ERX3151552	ERR3090725	9606	Homo sapiens	Illumina HiSeq 2500	S47_T2	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090725/ERR3090725.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090725/ERR3090725.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090725/mirs_231_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090725/mirs_231_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090725	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090725			mirs_231	classifiedReads
PRJEB30958	SAMEA5242932	ERS3050333	ERX3151553	ERR3090726	9606	Homo sapiens	Illumina HiSeq 2500	S47_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090726/ERR3090726.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090726/ERR3090726.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090726/mirs_232_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090726/mirs_232_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090726	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090726			mirs_232	classifiedReads
PRJEB30958	SAMEA5242933	ERS3050334	ERX3151554	ERR3090727	9606	Homo sapiens	Illumina HiSeq 2500	S47_T4	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090727/ERR3090727.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090727/ERR3090727.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090727/mirs_233_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090727/mirs_233_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090727	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090727			mirs_233	classifiedReads
PRJEB30958	SAMEA5242934	ERS3050335	ERX3151555	ERR3090728	9606	Homo sapiens	Illumina HiSeq 2500	S48_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090728/ERR3090728.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090728/ERR3090728.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090728/mirs_234_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090728/mirs_234_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090728	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090728			mirs_234	classifiedReads
PRJEB30958	SAMEA5242935	ERS3050336	ERX3151556	ERR3090729	9606	Homo sapiens	Illumina HiSeq 2500	S48_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090729/ERR3090729.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090729/ERR3090729.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090729/mirs_235_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090729/mirs_235_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090729	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090729			mirs_235	classifiedReads
PRJEB30958	SAMEA5242936	ERS3050337	ERX3151557	ERR3090730	9606	Homo sapiens	Illumina HiSeq 2500	S48_T2	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090730/ERR3090730.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090730/ERR3090730.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090730/mirs_236_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090730/mirs_236_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090730	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090730			mirs_236	classifiedReads
PRJEB30958	SAMEA5242937	ERS3050338	ERX3151558	ERR3090731	9606	Homo sapiens	Illumina HiSeq 2500	S48_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090731/ERR3090731.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090731/ERR3090731.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090731/mirs_237_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090731/mirs_237_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090731	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090731			mirs_237	classifiedReads
PRJEB30958	SAMEA5242938	ERS3050339	ERX3151559	ERR3090732	9606	Homo sapiens	Illumina HiSeq 2500	S48_T4	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090732/ERR3090732.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090732/ERR3090732.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090732/mirs_238_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090732/mirs_238_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090732	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090732			mirs_238	classifiedReads
PRJEB30958	SAMEA5242939	ERS3050340	ERX3151560	ERR3090733	9606	Homo sapiens	Illumina HiSeq 2500	S48_T5	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090733/ERR3090733.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090733/ERR3090733.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090733/mirs_239_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090733/mirs_239_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090733	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090733			mirs_239	classifiedReads
PRJEB30958	SAMEA5242940	ERS3050341	ERX3151561	ERR3090734	9606	Homo sapiens	Illumina HiSeq 2500	S49_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090734/ERR3090734.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090734/ERR3090734.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090734/mirs_240_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090734/mirs_240_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090734	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090734			mirs_240	classifiedReads
PRJEB30958	SAMEA5242941	ERS3050342	ERX3151562	ERR3090735	9606	Homo sapiens	Illumina HiSeq 2500	S49_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090735/ERR3090735.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090735/ERR3090735.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090735/mirs_241_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090735/mirs_241_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090735	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090735			mirs_241	classifiedReads
PRJEB30958	SAMEA5242942	ERS3050343	ERX3151563	ERR3090736	9606	Homo sapiens	Illumina HiSeq 2500	S49_T2	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090736/ERR3090736.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090736/ERR3090736.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090736/mirs_242_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090736/mirs_242_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090736	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090736			mirs_242	classifiedReads
PRJEB30958	SAMEA5242943	ERS3050344	ERX3151564	ERR3090737	9606	Homo sapiens	Illumina HiSeq 2500	S49_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090737/ERR3090737.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090737/ERR3090737.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090737/mirs_243_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090737/mirs_243_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090737	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090737			mirs_243	classifiedReads
PRJEB30958	SAMEA5242944	ERS3050345	ERX3151565	ERR3090738	9606	Homo sapiens	Illumina HiSeq 2500	S49_T4	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090738/ERR3090738.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090738/ERR3090738.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090738/mirs_244_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090738/mirs_244_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090738	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090738			mirs_244	classifiedReads
